STATION,LATITUDE,LONGITUDE,trend
UY000001141,-30.88,-56.37,0.050465263539736474
BR036380780,-6.52,-45.62,-0.06402438463851823
BR047880060,-14.03,-40.98,-0.036028052697122635
BR001352001,-13.5,-52.45,0.017193537056550762
BR000935057,-9.72,-35.89,0.20494455316373125
BR002144017,-21.68,-44.6,0.012249497559575051
AR000087155,-27.45,-59.05,0.0019024552982967278
BR002045004,-20.91,-45.12,0.0013601732249189904
BR002550000,-25.2,-50.93,0.008714299436349719
BR002749013,-27.29,-49.77,0.003711382834189852
BR000940018,-9.56,-40.65,4.035827186512118E-4
BR047787670,-13.85,-40.67,-0.010030396287062168
BR000147002,-1.2,-47.18,0.01964062609707794
ARM00087896,-47.735,-65.904,-0.012040325352274029
BR002453001,-24.52,-53.17,0.03687141761592492
BR001554006,-15.99,-54.97,-0.039304029304029306
BR028929390,-4.98,-38.82,-0.0010654490106544918
VE000003715,8.87,-64.22,-0.005551987166380954
BR038203450,-6.17,-39.78,6.365571674931808E-4
BR001641007,-16.69,-41.5,0.02543866358184032
BR002652002,-26.58,-52.64,-0.002058750102442464
BR038934790,-9.74,-38.13,0.015602739726027397
BR002653013,-26.36,-53.28,0.012379455886592568
BR038149390,-5.98,-37.82,0.020304358139378982
BR047650570,-12.98,-42.22,-0.08535249678693457
BR001954004,-19.53,-54.04,0.05681451612903225
VE000005791,6.3,-64.48,0.004383585103131042
BR038377170,-6.85,-36.42,0.016509002214779463
BR027596180,-2.82,-40.42,-0.025613275613275612
BR001039025,-10.65,-39.72,0.02436388194844855
BR000445009,-4.56,-45.13,0.09912104950922229
BR000872000,-8.94,-72.79,0.01066104804494898
BR046396720,-11.82,-45.15,0.01329227122991425
BR002954030,-29.25,-54.6,0.09217632850241546
BR002042012,-20.4,-42.9,-0.4521721685754922
BR008261001,2.26,-60.97,0.19404045488868044
UY000001370,-31.59,-56.07,-0.2395965962142433
ARM00087395,-31.297,-57.997,0.021540589346042263
BR002142002,-21.15,-42.22,0.0024635566848586437
BR038954160,-9.73,-37.43,0.0035053837569878864
BR001842005,-18.61,-42.28,0.0021269937496667135
BR001744009,-17.59,-44.72,0.0012309270703003516
BR002855001,-28.18,-55.64,0.018750357919991304
BR047634180,-13.64,-43.47,0.0072315607431509416
BR002242015,-22.47,-42.65,0.016421620853753812
BR002753004,-27.81,-53.03,-0.002979197838434605
BR002250001,-22.06,-50.61,0.011553777858125685
BR000344004,-3.63,-44.38,0.04607307828909603
BR001144014,-11.98,-44.71,0.017166834472522378
BR003050002,-30.25,-50.51,0.01624025289778714
BR038736210,-8.8,-38.4,-0.020824845604164654
BR038332850,-6.62,-38.08,0.025834603157414354
BR002849019,-28.83,-49.84,0.029651764453223647
BR037157040,-5.85,-42.82,-0.04034469600282585
BR002055004,-20.07,-55.64,0.008178472987857146
BR047674210,-13.28,-41.39,-0.07757830462074791
BR001549004,-15.02,-49.89,0.03889592965994604
BR001848007,-18.24,-48.86,0.006949397355194455
VE000002300,9.67,-68.98,-0.026954721913866348
BR038630760,-8.03,-38.13,-0.0020614537793967416
BR057063830,-15.18,-41.61,0.03850031197708387
BR057191180,-15.57,-40.42,-0.052414316726016694
BR047879880,-14.43,-41.08,0.007769333506683845
BR001853005,-18.67,-53.64,0.08113517613349064
BR038674290,-8.23,-36.37,4.903785516589057E-4
BR002056006,-20.23,-56.38,-0.1003287779758368
BR000736000,-7.22,-36.83,0.016723545186917772
BR001446004,-14.8,-46.25,-0.057148410224663326
BR000458000,-4.41,-58.13,0.294233771692788
BR001642027,-16.62,-42.31,-0.38158868397085616
BRM00082287,-3.083,-41.783,0.0
ECW00050904,-0.43333,-90.28333,-0.14705882352941177
UY000001709,-32.35,-54.183,0.011823291981907909
BR038536790,-7.85,-38.133,0.003953712632594021
BR001439014,-14.17,-39.69,0.004091252943211974
BR037186660,-5.83,-40.68,-0.0051679380166939565
BR001243004,-12.69,-43.18,-0.011941823853745474
BR047364340,-11.7,-41.85,0.01016247964389117
BR001645009,-16.66,-45.08,-0.004394613583138178
BR001749005,-17.31,-49.03,0.050432626358552286
BR001649004,-16.52,-49.02,-0.08786800368609951
BR001454000,-14.42,-54.05,0.040811855003730545
BR038189890,-5.98,-35.62,0.020362950529716463
BR001957004,-19.92,-57.79,0.01294503308569804
BR037710990,-8.53,-44.02,0.00940131804717478
BR047553570,-12.65,-42.22,0.009872433294845152
BR047579290,-12.98,-41.37,-0.06316116475784116
BR000169000,-1.38,-69.42,0.03713935162347111
BR038791270,-8.58,-35.38,-0.04370495418684492
BR038479790,-7.48,-36.12,-0.027989130434782607
BR002254000,-22.62,-54.82,-0.018935991892722666
BR002043056,-20.31,-43.62,0.026983338185258623
BR001138026,-11.06,-38.84,0.01642407149659366
BR001849004,-18.42,-49.2,0.018708653020393918
BR008062000,0.88,-62.62,-0.11213922327176228
BR001161001,-11.68,-61.19,-0.022542600222651303
BR001657003,-16.05,-57.683,-0.046250639718605054
BR058000850,-13.0,-39.0,0.032676611314382216
BR000363000,-3.88,-63.79,-0.05511117735382441
BR027774190,-3.73,-41.42,0.21560545802702233
UY000002297,-33.52,-56.88,0.06869622147399929
BR001944017,-19.73,-44.08,0.418655754339563
BR048144430,-10.73,-37.8,0.001277014117757207
BR001847001,-18.74,-47.69,0.008421028813421055
BR002040010,-20.1,-40.53,-0.014258709789085873
BR001539010,-15.56,-39.3,0.0036015896671634387
BR002243202,-22.01,-43.88,0.00590449950708474
BR001344013,-13.71,-44.63,-0.014003952484876056
BR028811960,-4.08,-39.03,-0.007280685141931275
UY000001951,-32.84,-57.73,0.003598443696294538
BR048428120,-12.43,-38.95,-0.01010444662979621
BR001840009,-18.12,-40.89,0.0014672225326817483
BR001651003,-16.3,-51.47,0.037441182006399405
BR001657002,-16.73,-57.75,0.03262438304248192
UY000001182,-31.1,-57.03,0.02322080927484811
BR057226110,-16.3,-43.95,-0.032923497695996985
BR038690050,-8.02,-35.48,-0.008726950972983793
BR000765000,-7.7,-66.05,0.09063886207275795
BR000835017,-8.02,-35.12,0.05474240105620067
BR047862060,-14.13,-41.98,-0.02177046028500399
BR001160002,-11.75,-60.87,-0.006417576961271069
BR000835135,-8.01,-35.7,-0.11583977666169448
BR001057001,-9.94,-57.13,0.21465590846994534
BR001656000,-16.67,-56.03,0.141546808495961
BR001453001,-14.03,-53.4,-0.08967622239511641
AR000875850,-34.583,-58.483,0.01528497544122544
ARM00087480,-32.904,-60.785,-0.030863095238095238
BR047370760,-11.217,-41.217,-9.200102223358037E-4
BR002244010,-22.69,-44.97,0.0013007367439071956
BR027981570,-4.55,-40.72,-0.006072998452204119
BR001444000,-14.31,-44.46,0.0075279805528516
BR001456004,-14.65,-56.12,0.029839166459082116
BR001150001,-11.63,-50.69,-0.004025432500947224
BR001147001,-11.7,-47.73,0.00411009698935395
BR000151001,-1.79,-51.43,0.11433294643171187
BR001161000,-11.44,-61.48,-0.09711084905660376
BR000646006,-6.19,-46.27,0.019999999999999987
BR002040038,-20.3,-40.67,0.07709421843697464
BR003053022,-30.33,-53.54,0.10023725133314172
BR002144014,-21.233,-45.0,-0.02747895392278954
BR001151000,-11.67,-51.38,-0.4818896729855634
BR037217280,-6.37,-44.37,0.8521316511797737
BOM00026878,53.45,31.017,0.00358682514101531
BR038459450,-7.47,-37.28,0.001146996999719639
ARM00087467,-32.684,-62.158,0.019017614846810478
BR001145001,-11.05,-45.2,-4.07727286303914E-4
BR002143007,-21.19,-43.61,-0.005517541778709017
BR038315430,-6.78,-39.3,-5.417450942212414E-4
BR002852007,-28.19,-52.75,0.0011360450731786335
BR002849008,-28.21,-49.19,0.007210183953876979
BR002040014,-20.26,-40.48,0.002621373664335793
VEM00080448,7.211,-70.756,0.04440426997245179
ARM00087903,-50.333,-72.3,0.020656457969890803
BR001544019,-15.93,-44.0,-0.02302660012195916
BR038207120,-6.37,-39.95,-0.019178082191780823
BR001449002,-14.43,-49.71,-0.09716811471074818
BR001650001,-16.3,-50.56,-0.17614077594508123
BR002148166,-21.66,-48.35,-0.17008649901908326
BR038527870,-7.85,-38.57,0.010368320204385776
BR037258440,-6.4,-42.28,0.045070452653776946
BR000259000,-2.11,-59.34,0.05065699704539352
BR002045026,-20.95,-45.82,-0.07755543843163223
BR037404930,-7.233,-44.55,0.10412181665077763
UY000002357,-33.64,-55.51,0.1821953814878343
BR048609150,-13.45,-39.93,0.03834218618954429
BR000158002,-1.67,-58.54,0.9538189533239038
BR038484280,-7.217,-35.883,0.007560438227246435
ARM00087121,-26.841,-65.105,0.5672474747474747
BR001943012,-19.65,-43.883,0.024632852030112302
BR002851003,-28.85,-51.28,0.013540659557688888
BR002954001,-29.88,-54.82,0.01820529285928497
BR002043010,-20.69,-43.3,-9.014771496352824E-4
COM00080315,2.95,-75.294,-0.0013499775078722454
BR038452360,-7.13,-37.33,0.0035964908220384607
BR028911680,-4.57,-39.17,-0.00521753332908864
BR048620980,-13.017,-38.517,-0.006591301015520215
BR002041013,-20.35,-41.54,0.008888179653712478
ARM00087774,-41.25,-68.733,0.0022389137657085082
VEM00080426,9.34,-70.584,-0.012819636108337777
BR002146029,-21.79,-46.12,-0.0015867439668809588
BR001456001,-14.52,-56.85,0.018923753207675486
BR002154002,-20.99,-54.51,-0.027018687527162112
BR002056003,-20.76,-56.09,-0.061968463821965886
BR001852003,-18.69,-52.59,0.043593517103450885
BR026274980,-1.22,-46.02,0.06568442063241937
BR000758000,-7.34,-58.15,0.11588056260023474
BR008154000,1.22,-54.66,0.17790445795560886
BR002952001,-28.98,-52.37,-0.01392797048426194
BR000160000,-1.3,-60.4,0.5792908508957891
BR001062004,-10.24,-62.35,0.22107873619621782
BR038002560,-5.13,-39.73,-0.003995265642581909
PE000084377,-3.783,-73.3,-0.00749188833196021
BR027941290,-4.58,-42.87,-0.0020782741407521683
BR037789540,-8.95,-40.73,-8.942783950914131E-4
BR002144023,-21.14,-44.74,0.006241781691908834
BR001841006,-18.68,-41.2,0.01420394099444587
BR001849016,-18.34,-49.61,0.030370017913121362
BR048215860,-11.25,-39.09,0.015516470426535943
VE000000117,11.9,-70.1,1.0576271006845177E-4
BR001346001,-13.74,-46.88,-0.007412012644889359
BR002146030,-21.38,-46.52,-0.07380453108535302
BR002254003,-22.41,-54.24,0.002462775272274645
BR002346105,-23.73,-46.17,0.03573005155957973
BR048054630,-10.9,-37.2,-0.01744524649331474
BR001954002,-19.95,-54.89,-0.003836308288363085
BR048609140,-13.45,-39.93,-6.640203946442129E-4
BR048133460,-10.67,-38.28,-0.04182213524679278
BR038067940,-5.35,-36.53,0.02093622837262759
BR002048090,-20.62,-48.47,0.040926997692871864
BR048247680,-11.37,-37.67,-0.0023088701460432515
BR002145042,-21.45,-45.94,-0.1361946439899189
BR002551024,-25.65,-51.67,0.004783105022831021
BR000344013,-3.77,-44.83,0.180662100456621
BR001261000,-12.49,-61.05,0.3863331443688587
BR008260003,2.76,-60.33,0.060675634815805644
BR001654002,-16.45,-54.567,-0.051859171830332576
BR000250003,-2.24,-50.63,0.6483106339520952
BR001742023,-17.22,-42.59,-0.9058515482695813
BR001641013,-16.3,-41.79,0.3581429044543799
BR027945840,-4.75,-42.58,0.002980674813888959
BR002044009,-20.63,-44.43,0.0022193705245908096
BR037386790,-6.83,-40.62,-0.008206849516845341
BR002550024,-25.22,-50.02,0.004151582727562333
BR002751006,-27.7,-51.77,-0.007889507138346024
BR028712020,-3.62,-39.5,-9.670313898817496E-4
BR002143015,-21.92,-43.37,-0.011676582877521437
BR047880890,-14.03,-40.57,0.012807921381774867
BR001841011,-18.98,-41.64,-0.001214651504042652
BR001237000,-12.06,-37.76,0.026785835986408463
BR047291160,-11.09,-40.44,0.04101826484018264
BR000937031,-9.11,-37.13,-0.015537333715601419
BR048059040,-10.45,-37.48,-0.03651973938619825
BR037425150,-7.27,-43.93,-0.05103928184997127
BR038438570,-7.4,-38.22,0.026613578995949457
BR038679860,-8.48,-36.08,-0.011560494981063374
BR027519510,-2.95,-44.25,0.0592364746490009
BR001753002,-17.35,-53.09,0.04871806932582921
BR001854003,-18.65,-54.36,0.00421212677549276
BR002552017,-25.93,-52.17,0.02681506849315068
BR037671380,-8.07,-41.32,-0.05854800936768149
BR000250002,-2.45,-50.92,0.09081515751961715
ARM00087453,-33.085,-64.261,0.16780090795558106
BR038389620,-6.97,-35.7,0.004204603762712469
BR001943004,-19.52,-43.74,-0.004590886043361073
BR002243015,-22.13,-43.15,0.004584313939518202
BR002143009,-21.27,-43.88,-0.006215060421901401
BR002749031,-27.8,-49.78,0.011269612028303485
BR002245086,-22.35,-45.85,0.002741513306581799
BR002242014,-22.56,-42.7,0.00784247880719837
BR002749027,-27.91,-49.13,-0.02139259962577604
BR001655002,-16.19,-55.97,-7.649739583333315E-4
BR038751390,-8.58,-37.32,0.0066973673081914716
BR038560080,-7.52,-36.97,0.01074019786050757
BR038902450,-9.45,-39.79,5.911697528463962E-4
BR001653000,-16.08,-53.55,0.039901066767276734
BR027951430,-4.58,-42.3,-0.06471642314405864
BR057234460,-16.23,-43.28,-0.13499631672988308
BR047946420,-14.82,-42.8,-0.051190731909397394
BR038056890,-5.33,-37.07,0.2668785490295788
UY000001237,-31.27,-56.63,0.10390687359938013
ARM00087322,-31.333,-66.6,-0.014420341394025605
BR001264000,-12.417,-64.383,0.34599284360978055
BR001844018,-18.2,-44.58,0.004137617419966531
BR038719080,-8.97,-39.47,-0.006213330224902071
PEM00084401,-5.206,-80.616,0.012675261903793025
BR038353220,-6.67,-37.4,1.0348961861435265E-4
BR027996360,-4.83,-40.33,-0.0045328254427472875
BR038123090,-5.68,-38.97,0.0012900277159305807
BR001941003,-19.52,-41.01,2.78370238240712E-5
BR003152003,-31.39,-52.7,0.005525101893677441
BR028925310,-4.75,-38.85,0.0014812257462588308
BR002748005,-27.7,-48.8,-0.005947730559654071
VEM00080416,10.485,-66.844,0.002506265664160401
BR001549003,-15.72,-49.33,0.015729899206699923
BR001250001,-12.29,-50.96,-0.028629556809024972
BR002242020,-22.28,-42.5,-0.05040731890791629
BR002750020,-27.66,-50.58,0.07829889608859848
BR037930990,-9.52,-43.01,-0.008247956716933347
BR001852000,-18.97,-51.91,-0.007502509913969736
BR001944055,-19.97,-44.19,0.09329567440574904
BR000742011,-7.23,-42.54,0.008049064374608297
BR037778230,-8.94,-41.41,-0.04080479774345171
BR057414090,-17.23,-44.47,-0.12577978181474345
BR001147003,-11.61,-47.04,-0.004056582742002794
BR001945037,-19.67,-45.65,-0.00382232496145379
BR038871620,-9.07,-36.2,-0.09874384930701521
BR038639090,-8.48,-38.47,0.03897168405365127
BR038841070,-9.05,-37.97,0.021334493800661384
BR036570960,-7.5,-46.067,0.08470949463420119
BR000835141,-8.68,-35.58,0.21777578162038075
BR002044011,-20.55,-44.63,1.2642177737516722
BR000083743,-22.917,-43.167,-0.12819444444444444
BR002144006,-21.51,-44.92,0.001686477937648846
BR002448017,-24.59,-48.59,0.0023937657254682687
BR002754001,-27.3,-54.13,0.006675904518765643
BRM00083587,-19.634,-43.969,0.11656351311523724
BR038054310,-5.2,-37.35,-0.003604902667627974
BR002951025,-29.95,-51.72,0.01168617614269788
BR002044027,-20.74,-44.78,0.02622984146886476
BR002451002,-24.05,-51.62,0.036282301759712206
BR001448003,-14.37,-48.2,0.025608275882651386
BR000648000,-6.41,-48.54,0.013446734267304663
BR003055003,-30.7,-55.84,0.07645755437506989
BR047525120,-12.77,-43.95,-0.013190887432995825
BR038408320,-7.42,-39.85,-0.018687693679202786
BR038131790,-5.58,-38.12,-0.004259094942324756
BR027983530,-4.68,-40.75,-0.026596690980252625
UY000001120,-30.78,-56.25,0.03432154885914264
BR000161002,-1.46,-61.63,-0.013345804842385922
BR001843001,-18.6,-43.38,-0.0984937284937285
BR047079540,-10.47,-41.25,-0.011213773180505074
BR037446450,-7.32,-42.78,-0.04146433699543963
BR002157004,-21.717,-57.883,-0.0018272516165351793
BR038593820,-7.67,-35.1,-0.07364617079708594
BR038712520,-8.63,-39.25,-6.338984953963622E-4
BR001238107,-12.97,-38.5,-0.024374158536837946
BR038971740,-9.55,-36.13,-0.09449083134014644
BR002254005,-22.08,-54.78,-0.022458876308481108
BR028820180,-4.02,-38.92,-0.04534535341457188
UY000002395,-33.73,-56.32,0.03824512732963435
BR027883850,-4.17,-40.58,-0.007451834293431823
BR002244041,-22.483,-44.083,-0.01953950348622402
BR047475690,-12.29,-41.17,0.0035569359795248586
BR002250024,-22.9,-50.02,-4.059106892900595E-4
BR002853003,-28.45,-53.97,0.007116814809122501
BOM00033015,52.3,26.7,-0.004395958404323689
BR001956004,-19.0,-56.09,0.00457577252845617
BR001746007,-17.5,-46.57,-0.04832162373145978
BR001951001,-19.11,-51.53,-0.004987759872887822
BR057139930,-15.98,-43.05,0.04789725209080049
BR000166000,-1.8,-66.55,0.0565702174537791
BR037772730,-8.63,-41.15,-0.06393734269323759
BR038171790,-5.58,-36.12,0.01385748706326431
BR001146000,-11.63,-46.81,-0.08202708651630111
BR002950016,-29.88,-50.79,-0.008769347221046251
BR002648028,-26.45,-48.83,0.08104204842043274
BR047114340,-10.7,-44.45,-0.021101767969656137
BR036274090,-6.23,-46.47,9.183794308085123E-4
BR048813240,-14.15,-39.38,-0.04235635687016779
BR000053000,-0.42,-53.7,0.11301021512357702
BR002650022,-26.46,-49.99,-0.07122532232070913
BR037033830,-5.18,-43.1,0.04334094368340943
BR001140032,-11.41,-40.3,-0.06610275433011069
BR008160003,1.46,-60.77,0.20310999129783655
BR027796730,-3.83,-40.15,0.004182000669120107
BR002549020,-25.0,-49.48,-0.40280546623794217
BR001847009,-18.95,-47.0,-1.1038464201634124
BR038970980,-9.52,-36.02,0.006985527837817892
BR038916060,-9.83,-39.48,0.002312324562129133
BR002849005,-28.83,-49.64,0.006575001972697861
BR002141006,-21.64,-41.86,0.004368393700359131
BR001444004,-14.26,-44.16,0.009204353384681254
BR001238042,-12.25,-38.51,0.01224732028037567
BR002653002,-26.27,-53.62,-0.043877315851082524
BR048247320,-11.37,-37.85,-0.007676029927722194
BR048718830,-13.93,-39.1,0.06082298717825332
BR036879410,-9.45,-46.3,-0.06348822634076462
BR002750013,-27.07,-50.65,0.21198544872552316
BR000152006,-1.08,-53.16,-0.03704126781049862
BOM00026951,53.0,27.7,9.218875114348522E-4
BR028727660,-3.88,-38.68,-2.6752941475093376E-4
ARM00087320,-30.367,-66.283,0.022867532467532467
BOM00026736,54.433,25.933,-0.001703073359212966
BR038315870,-6.75,-39.07,-0.008140610545790935
BR002143021,-21.97,-43.37,-0.00631693491419311
BR002146001,-21.42,-46.96,-0.013180789837981953
BOM00026834,53.617,24.767,0.020234034833091438
BR038863230,-9.18,-36.9,-0.023652968036529675
BR038317820,-6.87,-39.1,-0.01601602685581244
BR001048000,-10.76,-48.9,0.02109818628697349
BR047124750,-10.71,-43.63,0.004660879818224617
BR046280950,-11.02,-45.53,-0.057595982710399195
BR002250085,-22.39,-50.85,0.07266566239407958
BR000047004,-0.93,-47.1,0.07643254354591755
BR001144027,-11.01,-44.53,0.02679124036882657
BR001746017,-17.04,-46.82,-0.08181679880061148
BR001154000,-11.0,-54.81,0.10575470191908547
BR027717680,-3.87,-44.17,0.6185064935064934
BR036454520,-7.22,-47.25,0.23433933216541908
BR000361002,-3.58,-61.38,1.289578928823115
BOM00026659,54.883,28.7,0.002106415002696804
BR038611780,-8.07,-39.12,0.0019214980858816473
BR047403040,-12.15,-45.0,-0.0021828387906253806
BR047640630,-13.03,-42.7,-0.006426832096474953
UY000001405,-31.7,-55.983,0.011242309075013517
BR002649012,-26.49,-49.09,-0.0014467373469645264
BR001750003,-17.54,-50.56,0.006105934858470362
BR038580390,-7.53,-35.82,0.011696497863859389
BR001839002,-18.42,-39.72,0.014365145912166033
BR001944022,-19.6,-44.42,-0.055426481630312156
BR002247198,-22.18,-47.78,-0.04426583124129557
BR002148173,-21.15,-47.28,0.14404657996566878
BR000761001,-7.9,-61.18,-0.6248586804142361
BR000938021,-9.08,-38.3,0.1361939062758735
BR000265000,-2.35,-65.12,0.18370160235200567
BR057113650,-15.73,-44.18,-0.5564321493624773
BR000158000,-1.64,-58.52,0.2723045081060144
BR038960060,-9.53,-36.98,-0.0014079355147657163
BR038856440,-9.22,-37.28,-0.0020665301071138994
ARM00087162,-26.213,-58.228,0.019299810766156923
BR048031320,-10.08,-38.35,0.00256856484903883
BR002142022,-21.95,-42.36,0.0032972713510320112
BR028820760,-4.03,-38.63,-0.004691077688019299
BR001241001,-12.93,-41.07,0.016199010069977808
BR001456003,-14.45,-56.81,0.03565361726808919
BR001549002,-15.56,-49.94,-0.02596314917958754
BR038315780,-6.77,-39.12,-0.008423521206231778
BR001558005,-15.85,-58.46,0.06227980928441758
BR003051004,-30.6,-51.75,-0.0037359197674910545
BR001650000,-16.67,-50.65,-0.07370563749852428
BR003054016,-30.51,-54.77,0.08050810904071773
BR002452050,-24.67,-52.57,0.01544757974935854
BR001349002,-13.45,-49.14,-0.011434411929792632
BR008560000,4.63,-60.47,-0.02498151772124375
BR028600260,-3.03,-39.88,-0.033576469192907556
UY000001153,-30.98,-57.52,0.003629456836921484
BR047246650,-11.32,-42.68,-0.018553192998215274
BR026891690,-4.08,-45.17,0.06789220224751563
BR001756003,-17.62,-56.97,0.02155042647456857
BR002144015,-21.6,-44.1,0.11505655634687895
BR047345040,-11.73,-42.98,-0.046860608407203186
BR000443011,-4.42,-43.65,0.07596930191999963
BR027402790,-2.13,-44.62,0.07748137466955057
BR002854013,-28.91,-54.06,-0.03710446126870544
ECM00084132,-0.917,-75.417,0.36191860465116277
BR037780020,-8.48,-41.0,-0.13355978260869567
